"","artist_name","album_name","track_id","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","track_name","key_name","mode_name","key_mode","popularity"
"243","Serdar Ortaç","Nefes","3k7N705icUcrlvObLGuzIw","2008-05-22",0.673,0.921,5,-4.253,0,0.071,0.41,0,0.139,0.808,157.907,4,300306,"Hadi Çal","F","minor","F minor",26
"244","Serdar Ortaç","Nefes","5e4N1haZJn7qKuP1P8grQv","2008-05-22",0.762,0.874,9,-5.74,0,0.194,0.058,0.00135,0.262,0.703,95.028,4,309746,"Darmadağın","A","minor","A minor",9
"245","Serdar Ortaç","Nefes","52zvEyyrCy6ULVQeT6Rmv0","2008-05-22",0.692,0.862,7,-4.702,1,0.0369,0.15,0,0.0867,0.323,94.004,4,268706,"Çık Git","G","major","G major",8
"246","Serdar Ortaç","Nefes","26fd3Os2JQB012nViLi0up","2008-05-22",0.798,0.884,11,-5.583,0,0.0494,0.00497,8.75e-05,0.123,0.618,124.007,4,250253,"Gram","B","minor","B minor",27
"247","Serdar Ortaç","Nefes","38siXBFJIA8ofHKUbvdDlV","2008-05-22",0.846,0.878,10,-4.986,0,0.0632,0.0852,0.0137,0.0787,0.755,119.963,4,303693,"Full İhtişam","A#","minor","A# minor",8
"248","Serdar Ortaç","Nefes","2zYoV1h2fz3EPaFIrBtfwC","2008-05-22",0.602,0.781,6,-4.98,0,0.0662,0.0597,3.24e-05,0.0673,0.719,169.803,4,361040,"Sana Değmez","F#","minor","F# minor",34
"249","Serdar Ortaç","Nefes","3SHo9y1SWPbohTFDFKIGWX","2008-05-22",0.569,0.782,1,-5.844,0,0.058,0.441,0,0.307,0.728,147.894,4,318453,"Başıma Bela","C#","minor","C# minor",10
"250","Serdar Ortaç","Nefes","0W9TyynvckL62CfkulcTa5","2008-05-22",0.69,0.859,8,-4.728,1,0.082,0.239,0,0.104,0.919,93.964,4,262106,"Yokluğunda","G#","major","G# major",9
"251","Serdar Ortaç","Nefes","5b7avgNYGK1T6qQNQt1rQG","2008-05-22",0.71,0.989,10,-4.598,0,0.0504,0.0184,0.00101,0.327,0.896,128.016,4,313880,"Şeytan","A#","minor","A# minor",54
"252","Serdar Ortaç","Nefes","2bzVknyi36x6RNmDNa9nNO","2008-05-22",0.717,0.838,6,-7.315,0,0.0495,0.0252,0.000599,0.121,0.587,130.017,4,284266,"Heyecan","F#","minor","F# minor",46
"253","Serdar Ortaç","Nefes","4uxZQtCpgwRmF5Yw68jMH8","2008-05-22",0.806,0.858,4,-5.526,0,0.089,0.202,5.55e-05,0.0969,0.909,105.005,4,246813,"Düşman","E","minor","E minor",31
"254","Serdar Ortaç","Nefes","6VURA9e6dZ7vUgKcOherQQ","2008-05-22",0.734,0.706,6,-4.609,0,0.0477,0.0142,2.93e-05,0.0539,0.853,100.017,4,252640,"Bataklık","F#","minor","F# minor",20
"255","Serdar Ortaç","Nefes","0DCGflk1Ij6YHjoZnHMFAv","2008-05-22",0.816,0.801,10,-4.835,0,0.0558,0.0289,1.05e-05,0.118,0.644,113.99,4,325040,"Ayrı Gitme","A#","minor","A# minor",25
"256","Serdar Ortaç","Nefes","2YaJp0a5SIJhJdLPlc3Eff","2008-05-22",0.849,0.872,7,-3.892,1,0.0766,0.0159,0.000463,0.0389,0.803,96.977,4,223186,"Ayrılmam","G","major","G major",46
"257","Serdar Ortaç","Nefes","4JusYQKP7rBDDNQSNvHe9X","2008-05-22",0.686,0.914,0,-5.056,1,0.0348,0.000682,0.016,0.117,0.883,128.984,4,369293,"Nefes","C","major","C major",24
"258","Serdar Ortaç","Nefes","4K0RYMqSEXc8ADw6ZfpjYS","2008-05-22",0.8,0.874,10,-4.514,0,0.0663,0.0766,5.97e-05,0.0563,0.739,128.99,4,271786,"Bu Da Geçer","A#","minor","A# minor",21
"259","Serdar Ortaç","Nefes","29ChaUTVOqx8VmLwESUYF1","2008-05-22",0.673,0.921,5,-4.253,0,0.071,0.41,0,0.139,0.808,157.907,4,300306,"Hadi Çal","F","minor","F minor",45
"260","Serdar Ortaç","Nefes","2xL83atW8meAch5ZiSbl8B","2008-05-22",0.762,0.874,9,-5.74,0,0.194,0.058,0.00135,0.262,0.703,95.028,4,309746,"Darmadağın","A","minor","A minor",20
"261","Serdar Ortaç","Nefes","6rp0cCA4ArArFihBNg2XIy","2008-05-22",0.692,0.862,7,-4.702,1,0.0369,0.15,0,0.0867,0.323,94.004,4,268706,"Çık Git","G","major","G major",23
"262","Serdar Ortaç","Nefes","2EP0myQYH0N4QbwO4PIAml","2008-05-22",0.798,0.884,11,-5.583,0,0.0494,0.00497,8.75e-05,0.123,0.618,124.007,4,250253,"Gram","B","minor","B minor",45
"263","Serdar Ortaç","Nefes","6TqjXytu4Rv9JbUd4R0NNm","2008-05-22",0.846,0.878,10,-4.986,0,0.0632,0.0852,0.0137,0.0787,0.755,119.963,4,303693,"Full İhtişam","A#","minor","A# minor",18
"264","Serdar Ortaç","Nefes","58qtVPNrHTeKv5yBpj7Kit","2008-05-22",0.602,0.781,6,-4.98,0,0.0662,0.0597,3.24e-05,0.0673,0.719,169.803,4,361040,"Sana Değmez","F#","minor","F# minor",54
"265","Serdar Ortaç","Nefes","5NnrOLutyiR4kUgBHRToYk","2008-05-22",0.569,0.782,1,-5.844,0,0.058,0.441,0,0.307,0.728,147.894,4,318453,"Başıma Bela","C#","minor","C# minor",25
"266","Serdar Ortaç","Nefes","6w7KTgYNQdTT0Fauzi1EWL","2008-05-22",0.69,0.859,8,-4.728,1,0.082,0.239,0,0.104,0.919,93.964,4,262106,"Yokluğunda","G#","major","G# major",21
"267","Serdar Ortaç","Gold Remix","6pAcOGTpwQiuMquPLwMuG9","2007-04-02",0.742,0.796,6,-5.256,1,0.0472,0.095,1.72e-06,0.326,0.65,114.031,4,243133,"Hayret - Gold Track","F#","major","F# major",7
"268","Serdar Ortaç","Gold Remix","5osfaPbhaTdHByKaVDCu22","2007-04-02",0.753,0.908,9,-4.544,1,0.0413,0.025,0.00144,0.181,0.821,125.972,4,320013,"Garez - Gold Track","A","major","A major",4
"269","Serdar Ortaç","Gold Remix","27OeS71H0hJlP0n02W7V2A","2007-04-02",0.693,0.564,4,-8.251,0,0.111,0.149,6.42e-06,0.0709,0.577,77.04,4,272480,"İki Kalp - Gold Track","E","minor","E minor",23
"270","Serdar Ortaç","Gold Remix","3rBGTLBWS14ZPnu5i0A06H","2007-04-02",0.722,0.575,11,-6.496,0,0.0489,0.0747,1.67e-05,0.365,0.265,94.023,4,317000,"Mesafe - Akustik - Extended Version","B","minor","B minor",3
"271","Serdar Ortaç","Gold Remix","2Xz9AMK4iRrEHfCWcKCA0q","2007-04-02",0.803,0.939,5,-5.2,0,0.0703,0.261,1.36e-06,0.327,0.895,115.991,4,257013,"Bebeğim Oldun - Bubbeling Remix","F","minor","F minor",5
"272","Serdar Ortaç","Gold Remix","2sAW41zj653JjnnejVwh0b","2007-04-02",0.662,0.8,0,-4.82,0,0.0405,0.282,2.27e-06,0.198,0.68,155.952,4,321106,"Başardın Ağlatmayı - Greek Mix","C","minor","C minor",1
"273","Serdar Ortaç","Gold Remix","157LmciXRqbzWGq7GfgxoQ","2007-04-02",0.681,0.959,7,-5.142,0,0.0491,0.00647,0.0573,0.241,0.677,126.004,4,308173,"Gitme - Club Remix","G","minor","G minor",8
"274","Serdar Ortaç","Gold Remix","6lAh1ow9vokZBKcroeVT9x","2007-04-02",0.724,0.836,0,-6.158,0,0.0352,0.000591,0.00299,0.113,0.964,130,4,324120,"Gel De - 80's Reload Mix","C","minor","C minor",5
"275","Serdar Ortaç","Gold Remix","09dm6Dm1bjzQ1EsdhapV4J","2007-04-02",0.748,0.733,2,-7.648,0,0.119,0.079,1.2e-06,0.0842,0.513,99.974,4,297786,"Çıkartacaksın - Ambient Remix","D","minor","D minor",1
"276","Serdar Ortaç","Gold Remix","0Z9LrVdDLY6TSEsQBGj5Hz","2007-04-02",0.689,0.827,6,-5.404,0,0.0336,0.00231,0.0188,0.364,0.238,130.008,4,395693,"Gel De - Gold Dance Remix","F#","minor","F# minor",2
"277","Serdar Ortaç","Gold Remix","458m1QrkXPnLsksqr1fpkP","2007-04-02",0.766,0.497,10,-10.67,1,0.0563,0.041,0.0231,0.137,0.911,126.008,4,295866,"Gitme - Alternative Remix","A#","major","A# major",1
"278","Serdar Ortaç","Gold Remix","2wypZqWVw77cbbPs2EmBZd","2007-04-02",0.742,0.796,6,-5.256,1,0.0472,0.095,1.72e-06,0.326,0.65,114.031,4,243133,"Hayret - Gold Track","F#","major","F# major",21
"279","Serdar Ortaç","Gold Remix","1X7moEPCCwcv6gXIb6wTAA","2007-04-02",0.753,0.908,9,-4.544,1,0.0413,0.025,0.00144,0.181,0.821,125.972,4,320013,"Garez - Gold Track","A","major","A major",11
"280","Serdar Ortaç","Gold Remix","0jaxam69AxY3bfjaHfD3oH","2007-04-02",0.693,0.564,4,-8.251,0,0.111,0.149,6.42e-06,0.0709,0.577,77.04,4,272480,"İki Kalp - Gold Track","E","minor","E minor",39
"281","Serdar Ortaç","Gold Remix","3ReqNXngxtl8KHnBxOO631","2007-04-02",0.722,0.575,11,-6.496,0,0.0489,0.0747,1.67e-05,0.365,0.265,94.023,4,317000,"Mesafe - Akustik - Extended Version","B","minor","B minor",17
"282","Serdar Ortaç","Gold Remix","534TcjTLrmlFsbhSKvYjj1","2007-04-02",0.803,0.939,5,-5.2,0,0.0703,0.261,1.36e-06,0.327,0.895,115.991,4,257013,"Bebeğim Oldun - Bubbeling Remix","F","minor","F minor",12
"283","Serdar Ortaç","Gold Remix","3RqQAMy7IEp7lJ169lltqW","2007-04-02",0.662,0.8,0,-4.82,0,0.0405,0.282,2.27e-06,0.198,0.68,155.952,4,321106,"Başardın Ağlatmayı - Greek Mix","C","minor","C minor",6
"284","Serdar Ortaç","Gold Remix","1jIL0ED1TTxkqvBc3AVw21","2007-04-02",0.681,0.959,7,-5.142,0,0.0491,0.00647,0.0573,0.241,0.677,126.004,4,308173,"Gitme - Club Remix","G","minor","G minor",16
"285","Serdar Ortaç","Gold Remix","1PYVHgQIciU2dSxHOUgAGK","2007-04-02",0.724,0.836,0,-6.158,0,0.0352,0.000591,0.00299,0.113,0.964,130,4,324120,"Gel De - 80's Reload Mix","C","minor","C minor",15
"286","Serdar Ortaç","Gold Remix","4mCcCEd1jEUjkJIVbwooOd","2007-04-02",0.748,0.733,2,-7.648,0,0.119,0.079,1.2e-06,0.0842,0.513,99.974,4,297786,"Çıkartacaksın - Ambient Remix","D","minor","D minor",7
"287","Serdar Ortaç","Gold Remix","1CBOIBmFQbM0EGO1NCFWn7","2007-04-02",0.689,0.827,6,-5.404,0,0.0336,0.00231,0.0188,0.364,0.238,130.008,4,395693,"Gel De - Gold Dance Remix","F#","minor","F# minor",4
"288","Serdar Ortaç","Gold Remix","2HYyUxXMzoV9P4ZedxcMhr","2007-04-02",0.766,0.497,10,-10.67,1,0.0563,0.041,0.0231,0.137,0.911,126.008,4,295866,"Gitme - Alternative Remix","A#","major","A# major",4
"289","Serdar Ortaç","Mesafe","0dtIwQGTANCNpMVP1qrXM1","2006-04-25",0.778,0.669,6,-6.372,1,0.0649,0.154,0,0.0448,0.61,100.038,4,235213,"Sor","F#","major","F# major",42
"290","Serdar Ortaç","Mesafe","0ry1DcOVebPl6QMQQnY3Dr","2006-04-25",0.698,0.925,6,-6.133,0,0.0441,0.0149,3.52e-05,0.338,0.816,129.961,4,316320,"Dansöz","F#","minor","F# minor",43
"291","Serdar Ortaç","Mesafe","4aH5hfyUcAJzS1iBIjwEQf","2006-04-25",0.674,0.831,11,-7.01,1,0.0407,0.00158,0.00679,0.291,0.53,129.996,4,328573,"Gel De","B","major","B major",16
"292","Serdar Ortaç","Mesafe","7IExKuaQ33gtHIOYQz6zb6","2006-04-25",0.776,0.731,4,-6.718,0,0.206,0.182,0,0.323,0.597,93.998,4,301960,"Mesafe","E","minor","E minor",47
"293","Serdar Ortaç","Mesafe","1Qg07VPxqqEGNh0UTq1RSs","2006-04-25",0.774,0.729,7,-5.704,0,0.0482,0.0278,0.00034,0.0556,0.784,102.015,4,227853,"Akdeniz","G","minor","G minor",12
"294","Serdar Ortaç","Mesafe","6VuufwXqAwgB2odhZ0l8sl","2006-04-25",0.424,0.641,2,-6.917,0,0.143,0.35,0,0.186,0.348,130.429,5,317720,"Çıkartacaksın","D","minor","D minor",21
"295","Serdar Ortaç","Mesafe","5Rx6eqJ5Qhlv8S79O9j8x7","2006-04-25",0.769,0.761,6,-6.569,0,0.0441,0.05,0.000166,0.0314,0.775,120.017,4,226906,"Gitme","F#","minor","F# minor",33
"296","Serdar Ortaç","Mesafe","609LhayjyganAXAOwRMeAY","2006-04-25",0.772,0.726,5,-6.901,0,0.0403,0.133,2.3e-05,0.257,0.697,98.025,4,265280,"Tut Ki","F","minor","F minor",22
"297","Serdar Ortaç","Mesafe","3MhEAWJb0nF5QW83bXNetL","2006-04-25",0.793,0.774,5,-4.807,0,0.111,0.163,5.78e-06,0.076,0.779,130.006,4,253466,"İstersen","F","minor","F minor",9
"298","Serdar Ortaç","Mesafe","0EKIg8OM4zCrgvtD91tyjo","2006-04-25",0.56,0.786,5,-4.827,0,0.0471,0.143,0,0.335,0.536,156.015,4,289426,"Başardın Ağlatmayı","F","minor","F minor",9
"299","Serdar Ortaç","Mesafe","0nG4HAZP9yCHm9MTPfsg1i","2006-04-25",0.623,0.694,9,-5.623,0,0.04,0.427,6.85e-05,0.223,0.53,159.925,4,321440,"En Büyük Aşkım","A","minor","A minor",12
"300","Serdar Ortaç","Mesafe","79AugpFyG01p6EW7tS7BdO","2006-04-25",0.793,0.968,7,-4.19,0,0.0526,0.0488,0.00034,0.0554,0.778,118.022,4,278306,"Bebeğim Oldun","G","minor","G minor",17
"301","Serdar Ortaç","Mesafe","6TWPt0KAMi1k4f6fliIOM5","2006-04-25",0.605,0.7,3,-5.009,0,0.0695,0.745,0,0.132,0.607,143.953,4,325506,"Melek","D#","minor","D# minor",8
"302","Serdar Ortaç","Mesafe","53BloRfoCO8UvHnNPmc3La","2006-04-25",0.731,0.542,0,-6.292,0,0.0495,0.0596,4.58e-06,0.109,0.657,144.004,4,243093,"Yürek Haini","C","minor","C minor",12
"303","Serdar Ortaç","Mesafe","3YIp88lmXLhGK1gryG0m3m","2006-04-25",0.535,0.319,0,-9.477,0,0.04,0.815,0,0.121,0.282,129.968,4,245973,"Ayrılık İnsanlar İçin","C","minor","C minor",8
"304","Serdar Ortaç","Mesafe","3mRLEGU3302hwzR0MH6J85","2006-04-25",0.743,0.958,6,-5.208,1,0.0476,0.197,0.000264,0.22,0.846,100.013,4,262560,"Sor - Turka Vers.","F#","major","F# major",11
"305","Serdar Ortaç","Mesafe","6qIHXcIdpyLlykevGqxpPf","2006-04-25",0.355,0.635,9,-6.468,0,0.0857,0.697,2.27e-05,0.0985,0.466,89.971,4,350373,"Mesafe - Ekstra","A","minor","A minor",11
"306","Serdar Ortaç","Mesafe","5Uzxouh00sQqfcUd6I4BnW","2006-04-25",0.778,0.669,6,-6.372,1,0.0649,0.154,0,0.0448,0.61,100.038,4,235213,"Sor","F#","major","F# major",63
"307","Serdar Ortaç","Mesafe","5iKzAnS1BY583HpwxHIz1m","2006-04-25",0.698,0.925,6,-6.133,0,0.0441,0.0149,3.52e-05,0.338,0.816,129.961,4,316320,"Dansöz","F#","minor","F# minor",59
"308","Serdar Ortaç","Mesafe","16btiU4w6OEv6X2VagKoR7","2006-04-25",0.674,0.831,11,-7.01,1,0.0407,0.00158,0.00679,0.291,0.53,129.996,4,328573,"Gel De","B","major","B major",35
"309","Serdar Ortaç","Mesafe","68DrWFjKkrn2W3mkIRP3bc","2006-04-25",0.776,0.731,4,-6.718,0,0.206,0.182,0,0.323,0.597,93.998,4,301960,"Mesafe","E","minor","E minor",66
"310","Serdar Ortaç","Mesafe","2oHRhuvc1mI9KlGxlkNJEL","2006-04-25",0.774,0.729,7,-5.704,0,0.0482,0.0278,0.00034,0.0556,0.784,102.015,4,227853,"Akdeniz","G","minor","G minor",30
"311","Serdar Ortaç","Mesafe","5PwtK35Jt8FEM57cnehLVC","2006-04-25",0.424,0.641,2,-6.917,0,0.143,0.35,0,0.186,0.348,130.429,5,317720,"Çıkartacaksın","D","minor","D minor",38
"312","Serdar Ortaç","Mesafe","6vk6lFXauYsHiZvkLbISOp","2006-04-25",0.769,0.761,6,-6.569,0,0.0441,0.05,0.000166,0.0314,0.775,120.017,4,226906,"Gitme","F#","minor","F# minor",50
"313","Serdar Ortaç","Mesafe","0zTASexHG5Wj16YHNy8i41","2006-04-25",0.772,0.726,5,-6.901,0,0.0403,0.133,2.3e-05,0.257,0.697,98.025,4,265280,"Tut Ki","F","minor","F minor",39
"314","Serdar Ortaç","Mesafe","6zH2YjGTXK0xWUsT86AxMt","2006-04-25",0.793,0.774,5,-4.807,0,0.111,0.163,5.78e-06,0.076,0.779,130.006,4,253466,"İstersen","F","minor","F minor",26
"315","Serdar Ortaç","Mesafe","3PiPduhdJ3fkYwrR9CnTH7","2006-04-25",0.56,0.786,5,-4.827,0,0.0471,0.143,0,0.335,0.536,156.015,4,289426,"Başardın Ağlatmayı","F","minor","F minor",28
"316","Serdar Ortaç","Mesafe","39bIRinR2v3FruXN65OlJD","2006-04-25",0.623,0.694,9,-5.623,0,0.04,0.427,6.85e-05,0.223,0.53,159.925,4,321440,"En Büyük Aşkım","A","minor","A minor",28
"317","Serdar Ortaç","Mesafe","1NRNrO9QpXwSnttKxY0bTN","2006-04-25",0.793,0.968,7,-4.19,0,0.0526,0.0488,0.00034,0.0554,0.778,118.022,4,278306,"Bebeğim Oldun","G","minor","G minor",36
"318","Serdar Ortaç","Mesafe","6thWzbzSnBhab8HxbI986i","2006-04-25",0.605,0.7,3,-5.009,0,0.0695,0.745,0,0.132,0.607,143.953,4,325506,"Melek","D#","minor","D# minor",27
"319","Serdar Ortaç","Mesafe","5IuVgWcCYL27U1ss2lLFgI","2006-04-25",0.731,0.542,0,-6.292,0,0.0495,0.0596,4.58e-06,0.109,0.657,144.004,4,243093,"Yürek Haini","C","minor","C minor",30
"320","Serdar Ortaç","Mesafe","5kKuF3KKnDIpb7FrHmnjNL","2006-04-25",0.535,0.319,0,-9.477,0,0.04,0.815,0,0.121,0.282,129.968,4,245973,"Ayrılık İnsanlar İçin","C","minor","C minor",26
"321","Serdar Ortaç","Mesafe","1ncvRdRYJtE4YXKcWixOLI","2006-04-25",0.743,0.958,6,-5.208,1,0.0476,0.197,0.000264,0.22,0.846,100.013,4,262560,"Sor - Turka Vers.","F#","major","F# major",24
"322","Serdar Ortaç","Mesafe","62JlR91MbL9sPnBmX2bFG1","2006-04-25",0.355,0.635,9,-6.468,0,0.0857,0.697,2.27e-05,0.0985,0.466,89.971,4,350373,"Mesafe - Ekstra","A","minor","A minor",27
"323","Serdar Ortaç","Çakra (Beni Unut)","3Y8X8YktpF3uXhV2ZqCeuQ","2004-03-12",0.752,0.956,0,-5.33,0,0.0747,0.0308,4.19e-05,0.0977,0.636,120.012,4,270600,"Beni Unut","C","minor","C minor",49
"324","Serdar Ortaç","Çakra (Beni Unut)","3zAcuTxIYrxCwVjyCRpXuP","2004-03-12",0.775,0.907,8,-6.207,1,0.0557,0.0726,0.0032,0.0618,0.844,103.003,4,289333,"Çakra","G#","major","G# major",24
"325","Serdar Ortaç","Çakra (Beni Unut)","1s7nvUDSm2v2Zfs7LxlqRv","2004-03-12",0.722,0.716,5,-6.578,0,0.0353,0.274,0,0.0915,0.596,131.94,4,336893,"Yar Ayrı Gayrın mı Var","F","minor","F minor",39
"326","Serdar Ortaç","Çakra (Beni Unut)","17ixiqgmtzaihgmiPCXLyd","2004-03-12",0.716,0.932,9,-6.932,0,0.0435,0.179,0.00552,0.0998,0.875,95.972,4,240800,"Sakın Arama","A","minor","A minor",15
"327","Serdar Ortaç","Çakra (Beni Unut)","5VXDzkiszPWaX13YDGjGHI","2004-03-12",0.81,0.88,1,-5.088,0,0.0471,0.134,0,0.137,0.818,107.991,4,306733,"Canıma Minnet","C#","minor","C# minor",48
"328","Serdar Ortaç","Çakra (Beni Unut)","4uRHDeZRdMzqZ8ElM7O7Uz","2004-03-12",0.495,0.663,3,-6.039,0,0.0624,0.637,2.23e-06,0.113,0.416,145.9,4,362333,"Pişmanım","D#","minor","D# minor",16
"329","Serdar Ortaç","Çakra (Beni Unut)","4rO5cXvwAbdqXHFCcg0Y9v","2004-03-12",0.787,0.847,6,-5.281,0,0.0409,0.036,0.000275,0.0329,0.697,130.026,4,330133,"Dayan","F#","minor","F# minor",14
"330","Serdar Ortaç","Çakra (Beni Unut)","3EMtpYGGDLnJiPhbr7yzMp","2004-03-12",0.764,0.926,5,-6.006,0,0.0509,0.0681,0.000377,0.0828,0.902,111.974,4,286373,"Okumakla Adam Olmuyor","F","minor","F minor",23
"331","Serdar Ortaç","Çakra (Beni Unut)","1ccYMsm6bSCZofdaGkTNPZ","2004-03-12",0.574,0.702,2,-7.635,0,0.144,0.504,0,0.103,0.446,80.072,4,317000,"Adam Gibi","D","minor","D minor",39
"332","Serdar Ortaç","Çakra (Beni Unut)","7rDezYIoBoVpTtk89fR2xS","2004-03-12",0.771,0.958,2,-5.788,0,0.0586,0.335,0.000256,0.233,0.799,130.047,4,249426,"Uğrunda Her Şeyi","D","minor","D minor",15
"333","Serdar Ortaç","Çakra (Beni Unut)","3n2PwJnJlMSeHOwLnUqtuY","2004-03-12",0.581,0.758,11,-5.621,0,0.078,0.437,1.77e-06,0.106,0.303,89.949,4,307440,"Yapraklar","B","minor","B minor",17
"334","Serdar Ortaç","Çakra (Beni Unut)","1MVmaKuNUrJY0czQU0bAUF","2004-03-12",0.683,0.947,8,-6.69,1,0.0323,0.00656,0.601,0.0579,0.818,130.003,4,298400,"Yazılır Kitaba","G#","major","G# major",15
"335","Serdar Ortaç","Çakra (Beni Unut)","1WuL0ArfFLvum6tbrfideQ","2004-03-12",0.699,0.876,10,-6.459,0,0.0557,0.29,2.51e-06,0.0731,0.861,88.99,4,266226,"Yaralı Yürek","A#","minor","A# minor",20
"336","Serdar Ortaç","Çakra (Beni Unut)","5gnPZuRdi8n59esEuEu5xE","2004-03-12",0.631,0.739,9,-7.171,0,0.0731,0.139,3.85e-06,0.288,0.607,166.116,4,385640,"İsmi Lazım Değil","A","minor","A minor",49
"337","Serdar Ortaç","Çakra (Beni Unut)","72GVJAFpnBumM0dCQhJCV2","2004-03-12",0.752,0.956,0,-5.33,0,0.0747,0.0308,4.19e-05,0.0977,0.636,120.012,4,270600,"Beni Unut","C","minor","C minor",20
"338","Serdar Ortaç","Çakra (Beni Unut)","10BZ7uE0hZXZD35Jkx3Lo1","2004-03-12",0.775,0.907,8,-6.207,1,0.0557,0.0726,0.0032,0.0618,0.844,103.003,4,289333,"Çakra","G#","major","G# major",3
"339","Serdar Ortaç","Çakra (Beni Unut)","1Te6HfRiBvLio3M1guSCEv","2004-03-12",0.722,0.716,5,-6.578,0,0.0353,0.274,0,0.0915,0.596,131.94,4,336893,"Yar Ayrı Gayrın mı Var","F","minor","F minor",9
"340","Serdar Ortaç","Çakra (Beni Unut)","29G6YsVVjzqRU0m8887665","2004-03-12",0.716,0.932,9,-6.932,0,0.0435,0.179,0.00552,0.0998,0.875,95.972,4,240800,"Sakın Arama","A","minor","A minor",2
"341","Serdar Ortaç","Çakra (Beni Unut)","3IcXxLD36x4ctojOz2YQ4J","2004-03-12",0.81,0.88,1,-5.088,0,0.0471,0.134,0,0.137,0.818,107.991,4,306733,"Canıma Minnet","C#","minor","C# minor",18
"342","Serdar Ortaç","Çakra (Beni Unut)","2kBNx04rrVdlKVq1AhPKlu","2004-03-12",0.495,0.663,3,-6.039,0,0.0624,0.637,2.23e-06,0.113,0.416,145.9,4,362333,"Pişmanım","D#","minor","D# minor",1
"343","Serdar Ortaç","Çakra (Beni Unut)","47jTRxPoHLhP0aNdZr30hF","2004-03-12",0.787,0.847,6,-5.281,0,0.0409,0.036,0.000275,0.0329,0.697,130.026,4,330133,"Dayan","F#","minor","F# minor",1
"344","Serdar Ortaç","Çakra (Beni Unut)","7jdjsuRD9JGbyxFza0KEM7","2004-03-12",0.764,0.926,5,-6.006,0,0.0509,0.0681,0.000377,0.0828,0.902,111.974,4,286373,"Okumakla Adam Olmuyor","F","minor","F minor",3
"345","Serdar Ortaç","Çakra (Beni Unut)","6bCZgJPWEGbWLq4OH0kfXQ","2004-03-12",0.574,0.702,2,-7.635,0,0.144,0.504,0,0.103,0.446,80.072,4,317000,"Adam Gibi","D","minor","D minor",10
"346","Serdar Ortaç","Çakra (Beni Unut)","2nLn8IUNuyT0gSDmzZs1gx","2004-03-12",0.771,0.958,2,-5.788,0,0.0586,0.335,0.000256,0.233,0.799,130.047,4,249426,"Uğrunda Her Şeyi","D","minor","D minor",1
"347","Serdar Ortaç","Çakra (Beni Unut)","43xIf7Ds9PzNLOVslTOVJ6","2004-03-12",0.581,0.758,11,-5.621,0,0.078,0.437,1.77e-06,0.106,0.303,89.949,4,307440,"Yapraklar","B","minor","B minor",1
"348","Serdar Ortaç","Çakra (Beni Unut)","4QoZo8n4iBML8DxVtsaeVX","2004-03-12",0.683,0.947,8,-6.69,1,0.0323,0.00656,0.601,0.0579,0.818,130.003,4,298400,"Yazılır Kitaba","G#","major","G# major",1
"349","Serdar Ortaç","Çakra (Beni Unut)","5CBrvqZojjdoYRyNmuWCPM","2004-03-12",0.699,0.876,10,-6.459,0,0.0557,0.29,2.51e-06,0.0731,0.861,88.99,4,266226,"Yaralı Yürek","A#","minor","A# minor",1
"350","Serdar Ortaç","Çakra (Beni Unut)","6tA2blinDwB1Fo2vxS5Mn5","2004-03-12",0.631,0.739,9,-7.171,0,0.0731,0.139,3.85e-06,0.288,0.607,166.116,4,385640,"İsmi Lazım Değil","A","minor","A minor",17
"351","Serdar Ortaç","Çakra (Beni Unut)","2Li8aEEkRS8KYeEPs0swzp","2004-03-12",0.755,0.959,0,-5.259,0,0.0682,0.0248,6.24e-05,0.0989,0.633,119.998,4,270600,"Beni Unut","C","minor","C minor",33
"352","Serdar Ortaç","Çakra (Beni Unut)","7FbtJobIbeXZWQgRThDeaT","2004-03-12",0.774,0.904,8,-6.2,1,0.0573,0.0829,0.00336,0.0573,0.847,102.991,4,289333,"Çakra","G#","major","G# major",9
"353","Serdar Ortaç","Çakra (Beni Unut)","4E4ORlFuvceZP1p5eD7taG","2004-03-12",0.725,0.728,5,-6.546,0,0.0361,0.284,0,0.109,0.598,131.963,4,336893,"Yar Ayrı Gayrın Mı Var","F","minor","F minor",23
"354","Serdar Ortaç","Çakra (Beni Unut)","3nFcv8j2yJs7ZZUpJbsUKB","2004-03-12",0.719,0.933,9,-6.931,0,0.0444,0.192,0.00382,0.0999,0.876,95.988,4,240800,"Sakın Arama","A","minor","A minor",6
"355","Serdar Ortaç","Çakra (Beni Unut)","25OvMZbkl1o9jnabs0mBs8","2004-03-12",0.811,0.884,6,-5.14,0,0.0472,0.133,1.01e-06,0.236,0.76,108.005,4,306733,"Canıma Minnet","F#","minor","F# minor",33
"356","Serdar Ortaç","Çakra (Beni Unut)","6RL3k92U1HKWScB6J8KDCp","2004-03-12",0.513,0.653,3,-6.021,0,0.0568,0.672,1.74e-06,0.116,0.475,145.962,4,362333,"Pişmanım","D#","minor","D# minor",6
"357","Serdar Ortaç","Çakra (Beni Unut)","5j23uKD0DKxwXivtXGTW7n","2004-03-12",0.781,0.847,6,-5.324,0,0.0436,0.0369,0.000257,0.0343,0.722,130.037,4,330133,"Dayan","F#","minor","F# minor",5
